,Volume m3,Ground Surface m2,Amount Buildings,Surface Build %,Surface Total,Inset 1,Inset 2,Inset 3,Inset 4,Inset 5,Inset 6,Inset 7,Inset 8,Inset 9,Height 1,Height 2,Height 3,Height 4,Height 5,Height 6,Height 7,Height 8,Height 9,Roof 1,Roof 2,Roof 3,Roof 4,Roof 5,Roof 6,Roof 7,Roof 8,Roof 9,SL %,SVF %
1091,5575.78,697.65,9,43.6,3994.89,0.37,0.72,0.35,0.39,0.87,0.73,0.44,0.85,0.88,7.54,12.65,4.97,13.58,5.81,7.46,10.81,8.69,5.51,0,1,1,1,1,1,1,1,0,48.83,48.26
1092,4572.56,499.72,7,31.2,3210.68,0.58,0.0,0.45,0.88,0.0,0.57,0.74,0.63,0.48,11.84,0.0,9.23,6.99,0.0,4.38,13.83,7.97,10.17,0,0,0,1,0,1,1,1,1,54.87,56.31
1093,535.63,89.28,1,5.6,405.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,96.33,93.52
1094,601.3,93.61,2,5.9,527.75,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,4.16,0.0,0,0,0,1,0,0,0,0,0,88.3,89.27
1095,136.39,41.9,1,2.6,168.08,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,96.21,95.72
1096,2057.21,239.02,2,14.9,1262.02,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,12.17,0,1,0,0,0,0,0,0,0,82.23,82.41
1097,3266.67,330.36,5,20.6,2327.99,0.0,0.46,0.0,0.0,0.71,0.47,0.57,0.77,0.0,0.0,8.57,0.0,0.0,13.61,12.67,13.09,4.46,0.0,0,0,0,0,1,1,1,0,0,67.57,66.82
1098,3399.83,463.66,6,29.0,2537.59,0.0,0.0,0.53,0.49,0.88,0.83,0.0,0.42,0.66,0.0,0.0,5.51,11.77,3.8,10.53,0.0,6.45,7.63,0,0,0,1,1,1,0,0,1,65.96,65.28
1099,3189.91,428.71,7,26.8,2572.25,0.4,0.59,0.48,0.79,0.0,0.73,0.5,0.52,0.0,11.97,12.31,5.97,2.94,0.0,8.21,5.79,9.92,0.0,0,1,1,0,0,1,0,0,0,51.42,58.42
1100,4920.02,556.64,8,34.8,3433.83,0.8,0.82,0.0,0.35,0.7,0.61,0.49,0.7,0.34,5.66,11.71,0.0,6.49,9.62,12.42,6.04,6.54,12.87,0,1,0,1,1,0,0,0,0,46.12,51.88
1101,401.3,86.32,2,5.4,435.3,0.48,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,5.62,0.0,0.0,1,0,0,0,0,0,1,0,0,90.26,91.35
1102,2883.42,329.65,6,20.6,2177.87,0.38,0.0,0.0,0.58,0.0,0.57,0.48,0.49,0.76,8.74,0.0,0.0,5.74,0.0,8.66,8.04,5.89,12.1,1,0,0,1,0,1,1,1,0,68.56,66.77
1103,445.96,85.64,2,5.4,453.76,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,4.23,0.0,0,0,0,1,0,0,0,0,0,89.49,89.88
1104,316.72,27.36,1,1.7,296.93,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,92.77,93.03
1105,5757.59,586.76,7,36.7,3643.88,0.59,0.63,0.85,0.0,0.78,0.0,0.64,0.41,0.8,6.58,12.06,13.16,0.0,12.6,0.0,4.75,10.81,6.71,1,0,1,0,0,0,0,1,0,43.54,49.95
1106,360.72,34.06,1,2.1,315.35,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0,0,0,0,0,0,0,0,0,95.56,94.53
1107,4307.37,382.26,5,23.9,2788.42,0.0,0.0,0.7,0.0,0.67,0.64,0.73,0.51,0.0,0.0,0.0,8.47,0.0,12.11,11.8,11.69,13.41,0.0,0,0,0,0,0,1,1,1,0,64.49,63.25
1108,3735.45,522.2,7,32.6,2905.13,0.69,0.56,0.62,0.58,0.0,0.79,0.78,0.0,0.42,3.05,8.56,12.91,11.54,0.0,6.63,3.29,0.0,9.93,1,1,0,0,0,1,0,0,1,47.45,56.08
1109,1483.7,239.25,4,15.0,1218.16,0.35,0.0,0.0,0.78,0.0,0.0,0.36,0.0,0.7,3.15,0.0,0.0,5.73,0.0,0.0,4.85,0.0,7.95,1,0,0,1,0,0,1,0,1,78.91,79.54
1110,3071.01,357.06,8,22.3,2397.46,0.36,0.0,0.51,0.49,0.3,0.44,0.44,0.74,0.6,2.95,0.0,6.3,12.56,5.92,4.89,3.63,9.52,13.68,0,0,1,1,1,0,0,0,0,63.35,61.5
1111,1891.38,275.65,5,17.2,1731.77,0.35,0.43,0.52,0.0,0.0,0.44,0.0,0.0,0.88,13.77,11.85,9.75,0.0,0.0,7.9,0.0,0.0,3.36,0,0,0,0,0,1,0,0,1,68.9,73.6
1112,2651.71,431.63,6,27.0,2187.76,0.89,0.0,0.69,0.55,0.42,0.6,0.0,0.57,0.0,3.81,0.0,11.22,4.0,13.4,4.07,0.0,4.75,0.0,0,0,1,0,1,0,0,1,0,57.44,65.11
1113,3311.16,400.92,8,25.1,2717.87,0.39,0.37,0.0,0.4,0.87,0.4,0.55,0.44,0.63,6.82,9.96,0.0,10.6,6.32,8.47,8.65,7.97,10.75,1,1,0,1,1,0,1,0,1,56.74,57.86
1114,3073.98,597.57,9,37.3,2776.97,0.54,0.7,0.3,0.73,0.52,0.62,0.63,0.6,0.74,11.27,3.42,8.89,8.01,3.17,7.45,2.25,2.68,3.02,0,0,0,1,0,0,1,0,1,48.84,53.59
1115,1291.38,181.52,5,11.3,1241.31,0.0,0.0,0.0,0.6,0.0,0.57,0.31,0.33,0.35,0.0,0.0,0.0,5.13,0.0,7.91,7.84,13.85,4.15,0,0,0,0,0,1,0,1,0,77.1,76.55
1116,1523.22,157.36,4,9.8,1267.16,0.45,0.0,0.0,0.0,0.41,0.0,0.59,0.0,0.41,11.15,0.0,0.0,0.0,3.98,0.0,12.51,0.0,7.82,1,0,0,0,1,0,1,0,1,78.63,79.41
1117,2358.93,457.69,6,28.6,2015.89,0.76,0.41,0.0,0.8,0.4,0.0,0.83,0.0,0.59,3.79,7.09,0.0,8.95,4.26,0.0,3.17,0.0,3.75,1,1,0,1,1,0,0,0,0,64.18,69.78
1118,1622.24,296.02,5,18.5,1432.9,0.0,0.55,0.0,0.65,0.41,0.0,0.36,0.8,0.0,0.0,5.05,0.0,11.26,4.18,0.0,5.31,2.28,0.0,0,0,0,0,1,0,1,0,0,72.11,75.24
1119,786.47,125.57,4,7.8,831.2,0.0,0.45,0.0,0.0,0.41,0.49,0.0,0.31,0.0,0.0,8.57,0.0,0.0,2.13,5.25,0.0,10.92,0.0,0,1,0,0,0,0,0,0,0,80.45,82.51
1120,2669.78,395.61,7,24.7,2173.86,0.58,0.63,0.0,0.34,0.31,0.46,0.54,0.0,0.88,10.1,4.56,0.0,4.35,10.22,4.96,6.35,0.0,6.98,0,1,0,1,1,0,1,0,0,59.72,63.64
1121,2881.02,362.09,6,22.6,2284.75,0.71,0.43,0.53,0.0,0.71,0.0,0.52,0.0,0.55,5.77,13.09,7.03,0.0,9.66,0.0,8.18,0.0,6.24,1,1,1,0,1,0,0,0,1,55.79,62.26
1122,5712.4,548.34,9,34.3,3891.75,0.49,0.85,0.55,0.33,0.68,0.36,0.61,0.69,0.51,5.8,12.59,13.98,5.11,10.84,13.77,11.28,4.55,13.68,0,0,0,1,0,0,0,0,0,42.46,47.47
1123,7302.67,858.91,9,53.7,4801.31,0.49,0.83,0.9,0.46,0.74,0.89,0.76,0.43,0.88,12.56,13.26,6.12,13.4,4.06,5.67,12.94,5.53,7.59,0,0,1,0,1,0,1,0,1,35.21,39.66
1124,4486.2,581.67,7,36.4,3046.83,0.0,0.86,0.51,0.87,0.0,0.48,0.85,0.48,0.58,0.0,7.54,11.15,4.96,0.0,4.06,13.55,3.13,4.87,0,0,0,1,0,0,1,0,0,50.35,55.97
1125,77.43,35.65,1,2.2,123.17,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,96.59,96.83
1126,3422.29,392.12,8,24.5,2714.96,0.32,0.68,0.37,0.31,0.47,0.0,0.79,0.65,0.37,10.86,11.96,12.05,13.15,4.82,0.0,7.68,7.68,4.04,1,0,1,0,1,0,1,1,1,54.76,59.13
1127,5044.73,660.7,9,41.3,3665.06,0.74,0.8,0.8,0.86,0.44,0.33,0.58,0.58,0.4,13.87,4.35,7.21,7.48,5.95,10.67,2.79,10.24,6.34,0,1,0,1,1,1,0,1,1,38.89,47.87
1128,954.02,111.99,3,7.0,819.74,0.0,0.0,0.0,0.0,0.5,0.0,0.34,0.0,0.52,0.0,0.0,0.0,0.0,7.2,0.0,4.88,0.0,11.31,0,0,0,0,0,0,1,0,0,85.68,84.29
1129,5829.62,684.62,8,42.8,3764.3,0.0,0.48,0.71,0.85,0.56,0.81,0.44,0.8,0.77,0.0,3.16,11.5,13.41,6.89,11.22,4.66,6.91,2.79,0,1,0,0,0,1,0,0,1,50.25,49.04
1130,3069.86,506.09,7,31.6,2577.71,0.0,0.36,0.77,0.87,0.54,0.76,0.43,0.55,0.0,0.0,3.23,3.46,5.4,10.67,2.58,12.31,12.5,0.0,0,1,0,0,1,1,1,0,0,58.24,60.94
1131,129.73,40.86,2,2.6,205.08,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,3.69,0,0,0,0,0,1,0,0,1,95.32,94.4
1132,1033.11,140.59,4,8.8,963.0,0.0,0.0,0.54,0.36,0.0,0.0,0.0,0.47,0.38,0.0,0.0,6.82,7.43,0.0,0.0,0.0,10.38,3.7,0,0,0,1,0,0,0,0,0,80.69,80.89
1133,417.84,52.07,1,3.3,335.76,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,92.37,94.18
1134,3168.1,468.57,8,29.3,2645.74,0.0,0.36,0.6,0.65,0.53,0.46,0.69,0.49,0.73,0.0,4.26,13.13,8.11,11.84,7.76,5.16,2.88,2.04,0,0,1,1,1,1,0,1,0,55.34,57.57
1135,2397.8,353.41,7,22.1,1910.31,0.39,0.41,0.0,0.61,0.79,0.59,0.46,0.34,0.0,11.62,2.39,0.0,2.67,12.14,5.8,2.21,2.36,0.0,1,0,0,0,0,1,1,1,0,63.34,67.66
1136,4307.97,540.89,9,33.8,3158.06,0.78,0.32,0.58,0.33,0.81,0.49,0.31,0.32,0.89,3.97,2.22,12.46,11.79,13.54,4.48,5.91,8.8,5.92,0,1,1,1,1,0,0,0,0,47.95,52.04
1137,5104.84,556.3,7,34.8,3361.54,0.4,0.0,0.82,0.79,0.88,0.0,0.5,0.64,0.5,4.37,0.0,8.11,12.77,6.3,0.0,10.27,12.95,7.7,0,0,0,0,1,0,1,0,1,51.33,54.0
1138,5494.53,706.86,9,44.2,3806.79,0.42,0.61,0.61,0.84,0.52,0.72,0.71,0.85,0.58,5.19,10.55,6.24,7.43,2.83,10.53,8.54,9.32,3.67,1,0,0,1,0,0,1,0,0,42.5,44.22
1139,2328.98,268.6,5,16.8,1673.39,0.0,0.0,0.0,0.57,0.34,0.73,0.63,0.0,0.38,0.0,0.0,0.0,2.96,7.74,13.75,9.24,0.0,2.31,0,0,0,0,0,0,1,0,0,73.04,73.04
1140,2151.79,213.08,5,13.3,1726.68,0.44,0.0,0.66,0.35,0.59,0.0,0.0,0.0,0.32,12.94,0.0,8.3,13.18,10.61,0.0,0.0,0.0,6.98,0,0,0,1,0,0,0,0,1,65.82,71.46
1141,3201.15,443.56,5,27.7,2360.09,0.85,0.0,0.61,0.86,0.73,0.36,0.0,0.0,0.0,2.85,0.0,8.11,5.15,13.87,13.17,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,57.89,66.71
1142,3658.05,475.34,4,29.7,2323.33,0.0,0.0,0.0,0.0,0.89,0.86,0.7,0.81,0.0,0.0,0.0,0.0,0.0,6.4,13.44,5.31,4.58,0.0,0,0,0,0,1,0,0,1,0,74.17,70.39
1143,1758.18,184.51,3,11.5,1235.51,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.43,0.31,0.0,0.0,0.0,0.0,0.0,8.56,0.0,13.97,8.67,0,0,0,0,0,0,0,1,0,84.08,81.21
1144,6288.92,795.99,9,49.7,4193.19,0.89,0.76,0.88,0.32,0.52,0.63,0.59,0.9,0.63,2.01,12.77,12.78,3.88,7.16,10.71,4.96,5.73,8.71,1,0,0,1,0,0,0,0,0,36.65,42.7
1145,1075.44,113.88,2,7.1,827.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,7.02,0,0,0,0,0,0,0,1,0,92.56,87.66
1146,3768.79,466.76,4,29.2,2332.09,0.0,0.0,0.0,0.64,0.0,0.82,0.88,0.88,0.0,0.0,0.0,0.0,4.48,0.0,7.94,7.47,10.69,0.0,0,0,0,1,0,0,0,1,0,75.11,70.06
1147,2700.86,392.66,8,24.5,2197.9,0.38,0.0,0.32,0.42,0.31,0.6,0.57,0.73,0.68,3.87,0.0,2.1,4.43,3.74,5.54,9.74,8.8,7.22,1,0,1,1,1,0,1,1,0,67.37,64.43
1148,514.8,67.93,2,4.2,503.33,0.39,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,10.18,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,87.74,89.9
1149,5714.1,653.2,9,40.8,4003.43,0.71,0.79,0.59,0.73,0.82,0.49,0.4,0.6,0.46,9.9,7.51,10.56,6.21,9.29,11.71,7.44,6.64,12.74,0,0,0,1,0,0,0,0,1,37.87,45.5
1150,2151.44,253.63,3,15.9,1467.79,0.69,0.0,0.0,0.0,0.0,0.79,0.57,0.0,0.0,11.04,0.0,0.0,0.0,0.0,5.96,9.46,0.0,0.0,0,0,0,0,0,0,1,0,0,73.05,77.05
1151,5898.01,662.49,7,41.4,3757.86,0.75,0.82,0.86,0.47,0.52,0.0,0.67,0.9,0.0,10.25,10.12,10.7,7.5,10.62,0.0,4.81,7.41,0.0,0,0,1,0,0,0,1,1,0,40.56,51.08
1152,4196.03,600.93,9,37.6,3327.45,0.71,0.71,0.74,0.57,0.73,0.31,0.44,0.57,0.59,3.51,6.28,6.87,11.21,6.89,9.41,8.08,8.66,6.49,0,1,1,1,0,1,0,0,0,41.15,47.73
1153,987.22,113.78,2,7.1,776.77,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,9.05,0,0,0,0,0,0,1,0,1,91.06,87.77
1154,195.55,23.8,1,1.5,207.93,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,94.73,95.74
1155,2985.18,464.66,6,29.0,2329.84,0.63,0.54,0.0,0.79,0.31,0.86,0.0,0.68,0.0,4.37,9.77,0.0,2.05,8.29,10.88,0.0,4.43,0.0,1,0,0,1,0,1,0,1,0,57.26,62.57
1156,4111.7,390.41,7,24.4,2884.62,0.42,0.0,0.79,0.3,0.61,0.74,0.0,0.42,0.44,8.9,0.0,12.98,13.09,8.84,9.6,0.0,5.19,13.71,0,0,1,1,0,0,0,1,0,56.5,60.63
1157,2726.22,426.32,4,26.6,1989.12,0.65,0.73,0.85,0.85,0.0,0.0,0.0,0.0,0.0,3.6,11.81,7.71,2.74,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,63.4,75.11
1158,1725.28,305.28,5,19.1,1477.52,0.38,0.0,0.59,0.0,0.0,0.66,0.43,0.78,0.0,2.15,0.0,4.84,0.0,0.0,9.44,4.38,4.61,0.0,1,0,0,0,0,1,0,1,0,73.77,73.88
1159,1106.74,315.39,6,19.7,1297.26,0.0,0.57,0.0,0.0,0.61,0.67,0.42,0.43,0.52,0.0,3.5,0.0,0.0,2.64,2.99,6.39,5.31,2.47,0,1,0,0,1,0,1,0,0,73.66,74.84
1160,138.55,18.61,1,1.2,165.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0,0,0,0,0,0,0,0,0,97.51,96.24
1161,1468.53,151.38,3,9.5,1060.72,0.0,0.0,0.0,0.0,0.33,0.0,0.65,0.0,0.57,0.0,0.0,0.0,0.0,6.16,0.0,12.98,0.0,6.66,0,0,0,0,0,0,0,0,0,85.82,83.03
1162,1063.79,159.9,4,10.0,1050.64,0.54,0.0,0.0,0.42,0.51,0.42,0.0,0.0,0.0,2.49,0.0,0.0,10.04,4.78,12.87,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,76.82,79.92
1163,2111.83,235.48,3,14.7,1316.0,0.0,0.82,0.0,0.7,0.0,0.0,0.39,0.0,0.0,0.0,10.17,0.0,9.42,0.0,0.0,2.19,0.0,0.0,0,0,0,0,0,0,0,0,0,71.16,78.9
1164,3548.56,488.31,7,30.5,2675.89,0.5,0.71,0.0,0.67,0.7,0.56,0.0,0.73,0.45,7.55,12.82,0.0,5.25,7.4,3.94,0.0,4.49,10.01,1,0,0,0,0,0,0,0,1,54.45,58.94
1165,2336.43,257.67,4,16.1,1498.91,0.58,0.84,0.45,0.0,0.0,0.0,0.46,0.0,0.0,6.29,13.85,2.98,0.0,0.0,0.0,3.12,0.0,0.0,1,0,1,0,0,0,0,0,0,69.54,78.57
1166,1764.04,348.79,5,21.8,1660.46,0.51,0.89,0.0,0.82,0.0,0.0,0.36,0.32,0.0,7.01,4.59,0.0,3.38,0.0,0.0,6.18,13.52,0.0,0,1,0,1,0,0,0,0,0,67.09,74.08
1167,291.16,117.97,2,7.4,412.23,0.0,0.43,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,91.09,92.43
1168,2828.17,281.83,4,17.6,1826.17,0.75,0.0,0.0,0.35,0.43,0.84,0.0,0.0,0.0,12.65,0.0,0.0,10.25,5.15,9.23,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.88,73.03
1169,5765.62,624.53,7,39.0,3825.42,0.83,0.84,0.85,0.71,0.46,0.66,0.0,0.49,0.0,8.51,7.38,6.45,10.32,11.23,13.43,0.0,13.29,0.0,0,1,1,1,0,0,0,1,0,39.24,52.79
1170,3590.46,297.85,3,18.6,2064.23,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.86,0.64,0.0,0.0,0.0,12.84,0.0,0.0,0.0,11.32,12.41,0,0,0,0,0,0,0,1,0,79.95,73.87
1171,6746.5,771.05,8,48.2,4350.36,0.82,0.81,0.54,0.0,0.85,0.62,0.58,0.77,0.82,7.08,9.05,13.46,0.0,10.44,3.28,10.3,10.18,7.36,0,1,1,0,0,1,0,1,0,40.75,43.9
1172,2695.59,381.93,6,23.9,2110.99,0.55,0.0,0.87,0.34,0.0,0.36,0.72,0.0,0.57,9.12,0.0,3.68,2.15,0.0,3.21,11.63,0.0,9.11,1,0,1,1,0,1,1,0,1,64.02,67.4
1173,1030.73,93.29,2,5.8,792.91,0.66,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,10.51,0.0,0.0,13.52,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,83.82,88.6
1174,3259.66,317.11,5,19.8,2204.76,0.73,0.31,0.72,0.0,0.0,0.0,0.0,0.4,0.69,9.09,7.71,13.8,0.0,0.0,0.0,0.0,11.66,7.83,0,0,1,0,0,0,0,0,0,62.86,68.03
1175,2346.72,217.07,2,13.6,1324.7,0.65,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,13.68,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,75.91,84.43
1176,1258.48,234.84,2,14.7,1015.97,0.0,0.0,0.88,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,10.03,0.0,0.0,0,0,1,0,0,0,1,0,0,87.21,86.92
1177,3414.47,402.71,6,25.2,2341.87,0.0,0.0,0.31,0.61,0.81,0.0,0.7,0.41,0.69,0.0,0.0,6.34,9.54,11.98,0.0,9.89,2.3,3.93,0,0,1,1,0,0,0,0,1,66.69,65.04
1178,313.07,47.48,1,3.0,287.37,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,93.38,94.82
1179,2896.0,275.75,4,17.2,1909.12,0.0,0.0,0.0,0.83,0.44,0.0,0.0,0.56,0.6,0.0,0.0,0.0,11.76,6.57,0.0,0.0,7.48,12.88,0,0,0,1,1,0,0,0,1,74.82,72.6
1180,592.47,55.49,1,3.5,441.59,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,90.33,93.38
1181,3349.01,364.97,6,22.8,2334.71,0.73,0.39,0.0,0.36,0.0,0.86,0.58,0.0,0.39,7.63,7.34,0.0,10.53,0.0,9.93,13.33,0.0,2.37,1,0,0,1,0,0,0,0,1,58.18,63.63
1182,4500.07,598.53,7,37.4,3201.49,0.0,0.57,0.68,0.73,0.84,0.7,0.87,0.0,0.32,0.0,3.75,7.85,12.18,9.87,3.58,5.17,0.0,13.39,0,0,1,1,0,1,1,0,0,52.89,56.46
1183,1604.87,288.17,3,18.0,1319.99,0.0,0.0,0.0,0.81,0.0,0.0,0.46,0.0,0.87,0.0,0.0,0.0,2.19,0.0,0.0,13.25,0.0,6.36,0,0,0,0,0,0,0,0,1,84.85,82.07
1184,3951.82,450.53,6,28.2,2659.93,0.0,0.44,0.8,0.0,0.7,0.43,0.86,0.0,0.52,0.0,5.99,13.47,0.0,8.02,9.19,5.8,0.0,8.76,0,1,0,0,0,0,0,0,1,58.17,61.46
1185,2901.99,413.04,6,25.8,2329.47,0.0,0.0,0.87,0.44,0.6,0.0,0.49,0.6,0.64,0.0,0.0,4.18,11.39,6.46,0.0,4.27,6.78,12.63,0,0,1,1,1,0,1,1,0,64.66,63.86
1186,4393.43,552.89,8,34.6,3271.8,0.83,0.0,0.41,0.77,0.52,0.49,0.41,0.54,0.83,4.21,0.0,12.81,13.17,7.54,4.25,13.29,9.14,5.62,1,0,0,0,0,0,1,0,0,49.82,52.68
1187,3606.07,341.62,5,21.4,2412.62,0.0,0.69,0.84,0.0,0.58,0.41,0.0,0.0,0.48,0.0,9.59,11.32,0.0,13.1,12.47,0.0,0.0,5.15,0,0,1,0,1,1,0,0,1,62.23,69.44
1188,2071.85,271.69,3,17.0,1399.28,0.8,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.46,7.06,0.0,0.0,0.0,0.0,7.88,0.0,0.0,8.55,0,0,0,0,0,0,0,0,0,75.44,78.68
1189,4330.34,460.26,5,28.8,2696.48,0.0,0.73,0.0,0.67,0.86,0.0,0.69,0.0,0.63,0.0,8.55,0.0,2.69,13.82,0.0,7.39,0.0,12.28,0,0,0,0,1,0,0,0,0,59.18,62.18
1190,2938.14,410.19,5,25.6,2135.26,0.0,0.63,0.0,0.0,0.89,0.52,0.0,0.43,0.81,0.0,6.53,0.0,0.0,9.68,10.64,0.0,10.37,2.19,0,0,0,0,0,0,0,1,0,67.28,68.35
1191,2418.72,367.31,4,23.0,1852.88,0.0,0.53,0.9,0.0,0.68,0.0,0.0,0.72,0.0,0.0,7.29,4.25,0.0,12.37,0.0,0.0,4.61,0.0,0,1,1,0,1,0,0,1,0,67.3,72.3
1192,5178.48,540.27,6,33.8,3139.93,0.88,0.0,0.0,0.0,0.82,0.9,0.71,0.43,0.3,12.1,0.0,0.0,0.0,11.33,10.62,2.74,7.97,7.24,0,0,0,0,1,1,1,0,1,52.85,56.95
1193,4450.07,534.05,9,33.4,3199.79,0.8,0.38,0.43,0.35,0.77,0.73,0.34,0.6,0.56,11.27,2.81,5.94,8.57,10.19,9.37,9.76,5.12,4.01,0,0,1,0,0,1,0,1,1,46.64,51.63
1194,2432.59,230.11,3,14.4,1560.72,0.76,0.0,0.0,0.0,0.71,0.0,0.0,0.46,0.0,9.09,0.0,0.0,0.0,13.25,0.0,0.0,8.24,0.0,0,0,0,0,1,0,0,1,0,70.99,75.78
1195,2219.4,418.7,4,26.2,1746.02,0.0,0.63,0.0,0.73,0.86,0.83,0.0,0.0,0.0,0.0,3.28,0.0,5.65,7.98,3.31,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,69.34,73.5
1196,1661.9,251.73,3,15.7,1245.02,0.0,0.0,0.59,0.0,0.6,0.0,0.0,0.84,0.0,0.0,0.0,8.83,0.0,4.12,0.0,0.0,6.76,0.0,0,0,0,0,0,0,0,1,0,78.65,79.67
1197,2597.89,407.8,6,25.5,2217.89,0.0,0.7,0.0,0.89,0.41,0.0,0.53,0.54,0.53,0.0,4.7,0.0,4.01,10.94,0.0,13.39,8.31,4.34,0,1,0,1,0,0,0,0,1,63.32,65.41
1198,3001.41,477.44,7,29.8,2605.15,0.67,0.44,0.45,0.4,0.75,0.0,0.87,0.62,0.0,8.74,13.55,10.08,12.27,2.94,0.0,3.78,5.18,0.0,0,1,1,0,0,0,1,1,0,55.05,61.96
1199,1760.08,177.55,4,11.1,1386.96,0.64,0.0,0.0,0.0,0.35,0.51,0.0,0.46,0.0,10.39,0.0,0.0,0.0,5.17,11.64,0.0,9.57,0.0,1,0,0,0,1,1,0,0,0,73.47,76.38
1200,3129.11,386.24,6,24.1,2295.18,0.72,0.67,0.0,0.76,0.46,0.0,0.53,0.0,0.36,8.66,13.4,0.0,6.9,6.99,0.0,4.49,0.0,2.6,1,1,0,1,1,0,1,0,0,59.13,68.14
1201,982.08,135.06,3,8.4,807.18,0.63,0.0,0.51,0.0,0.0,0.0,0.0,0.32,0.0,9.5,0.0,5.42,0.0,0.0,0.0,0.0,3.17,0.0,1,0,0,0,0,0,0,0,0,81.11,85.91
1202,4428.73,530.27,9,33.1,3132.6,0.67,0.88,0.47,0.54,0.46,0.53,0.38,0.36,0.68,9.74,13.4,10.73,2.61,5.45,2.09,3.76,3.56,8.87,0,1,1,1,1,0,1,0,1,46.56,55.07
1203,4159.31,516.46,9,32.3,3200.32,0.69,0.87,0.74,0.33,0.47,0.3,0.39,0.38,0.64,5.11,6.5,6.95,11.62,12.43,2.48,11.8,5.56,13.14,0,0,0,1,1,1,1,0,1,45.03,52.32
1204,4598.08,566.15,7,35.4,3262.83,0.46,0.0,0.0,0.78,0.82,0.32,0.79,0.48,0.86,11.69,0.0,0.0,10.15,8.34,7.43,7.41,13.35,4.31,0,0,0,1,1,1,1,0,0,59.76,57.67
